Signature;Title_Name;Date of origin;Language;Number of Scans;URL_Dataset;URL_Image;Sender;Recipient
SLA-RMR-Ms_B_1/387;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241004;Deutsch;10;https://www.helveticarchives.ch/detail.aspx?ID=1035608;"https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=10";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/388;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241023;Französisch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035609;"https://www.helveticarchives.ch/bild.aspx?VEID=1035609&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035609&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035609&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035609&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035609&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035609&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/389;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241027;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035610;"https://www.helveticarchives.ch/bild.aspx?VEID=1035610&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035610&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035610&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035610&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035610&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035610&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/390;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241030;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035611;"https://www.helveticarchives.ch/bild.aspx?VEID=1035611&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035611&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035611&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035611&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035611&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035611&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/391;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241031;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1035612;"https://www.helveticarchives.ch/bild.aspx?VEID=1035612&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035612&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/392;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241112;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035613;"https://www.helveticarchives.ch/bild.aspx?VEID=1035613&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035613&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035613&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/393;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241115;Deutsch;10;https://www.helveticarchives.ch/detail.aspx?ID=1035614;"https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035614&DEID=10&SQNZNR=10";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/394;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241123;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035615;"https://www.helveticarchives.ch/bild.aspx?VEID=1035615&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035615&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035615&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/395;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241231;Deutsch;2;https://www.helveticarchives.ch/detail.aspx?ID=1035775;"https://www.helveticarchives.ch/bild.aspx?VEID=1035775&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035775&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/396;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250107;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035776;"https://www.helveticarchives.ch/bild.aspx?VEID=1035776&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035776&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035776&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/397;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250113;Französisch;2;https://www.helveticarchives.ch/detail.aspx?ID=1035777;"https://www.helveticarchives.ch/bild.aspx?VEID=1035777&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035777&DEID=10&SQNZNR=2";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/398;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240116;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035778;"https://www.helveticarchives.ch/bild.aspx?VEID=1035778&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035778&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035778&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035778&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/399;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250129;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035779;"https://www.helveticarchives.ch/bild.aspx?VEID=1035779&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035779&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035779&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035779&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/400;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250203;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035788;"https://www.helveticarchives.ch/bild.aspx?VEID=1035788&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035788&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035788&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035788&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/401;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250211;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035791;"https://www.helveticarchives.ch/bild.aspx?VEID=1035791&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035791&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035791&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035791&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/402;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250203;Französisch;7;https://www.helveticarchives.ch/detail.aspx?ID=1035792;"https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035792&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/403;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250325;Deutsch;9;https://www.helveticarchives.ch/detail.aspx?ID=1035794;"https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035794&DEID=10&SQNZNR=9";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/404;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250402;Französisch;;https://www.helveticarchives.ch/detail.aspx?ID=1035795;https://www.helveticarchives.ch/bild.aspx?VEID=1035795&DEID=10&SQNZNR=1;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/405;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250419;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035796;"https://www.helveticarchives.ch/bild.aspx?VEID=1035796&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035796&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035796&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035796&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/406;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250305;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035797;"https://www.helveticarchives.ch/bild.aspx?VEID=1035797&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035797&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035797&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035797&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035797&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035797&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/407;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250525;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035798;"https://www.helveticarchives.ch/bild.aspx?VEID=1035798&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035798&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035798&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/408;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250626;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035799;"https://www.helveticarchives.ch/bild.aspx?VEID=1035799&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035799&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035799&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/409;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250626;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035800;"https://www.helveticarchives.ch/bild.aspx?VEID=1035800&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035800&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035800&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035800&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/410;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19250731;Französisch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035801;"https://www.helveticarchives.ch/bild.aspx?VEID=1035801&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035801&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035801&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035801&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035801&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035801&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/412;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251029;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035803;"https://www.helveticarchives.ch/bild.aspx?VEID=1035803&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035803&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035803&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035803&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/413;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251030;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035808;"https://www.helveticarchives.ch/bild.aspx?VEID=1035808&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035808&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035808&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/415;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251107;Deutsch;11;https://www.helveticarchives.ch/detail.aspx?ID=1035810;"https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=10;https://www.helveticarchives.ch/bild.aspx?VEID=1035810&DEID=10&SQNZNR=11";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/416;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251107;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035811;"https://www.helveticarchives.ch/bild.aspx?VEID=1035811&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035811&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035811&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/417;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251110;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035812;"https://www.helveticarchives.ch/bild.aspx?VEID=1035812&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035812&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035812&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035812&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/418;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251112;Deutsch;10;https://www.helveticarchives.ch/detail.aspx?ID=1035815;"https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035815&DEID=10&SQNZNR=10";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/419;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251120;Französisch;12;https://www.helveticarchives.ch/detail.aspx?ID=1035816;"https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=10;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=11;https://www.helveticarchives.ch/bild.aspx?VEID=1035816&DEID=10&SQNZNR=12";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/420;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251130;Französisch;7;https://www.helveticarchives.ch/detail.aspx?ID=1035817;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/421;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251201;Französisch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035818;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/422;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251202;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035819;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/423;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251205;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035820;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/424;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251210;Französisch;7;https://www.helveticarchives.ch/detail.aspx?ID=1035821;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/425;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251221;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035822;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/426;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251221;Französisch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035823;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/427;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251222;Französisch;4;https://www.helveticarchives.ch/detail.aspx?ID=1035824;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/428;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251227;Französisch;5;https://www.helveticarchives.ch/detail.aspx?ID=1035825;"https://www.helveticarchives.ch/bild.aspx?VEID=1035825&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035825&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035825&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035825&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035825&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/429;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251230;Deutsch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035826;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/430;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19251231;Französisch;3;https://www.helveticarchives.ch/detail.aspx?ID=1035827;"https://www.helveticarchives.ch/bild.aspx?VEID=1035827&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035827&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035827&DEID=10&SQNZNR=3";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/431;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19260106;Französisch;6;https://www.helveticarchives.ch/detail.aspx?ID=1035846;"https://www.helveticarchives.ch/bild.aspx?VEID=1035846&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035846&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035846&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035846&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035846&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035846&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/432;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19260111;Französisch;7;https://www.helveticarchives.ch/detail.aspx?ID=1035847;"https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035847&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
